,ID,emb_2d_0,emb_2d_1,topic_id,topic_simil_score,keywords,kwrds_score,is_anomaly
8686,10.1007/JHEP03(2022)049,12.758268,0.20628223,5,0.7282927,"dimensional supergravity,higgs","0.4625249,0.455223",False
8687,10.1007/JHEP03(2022)080,12.775889,0.56348234,5,0.6218698,"gauge theory,gauge symmetry","0.5033877,0.48810834",False
8688,10.1007/JHEP03(2022)056,12.90001,-0.030254379,5,0.56231475,"feynman integral,gauge theory","0.47273654,0.3545251",False
8689,10.1007/JHEP03(2022)051,12.63697,0.19640811,5,0.6083455,"gauge theory,gauge symmetry","0.49072096,0.42331374",False
8690,10.1007/JHEP03(2022)073,12.066339,0.06435186,5,0.6396407,"gauge theory,gauge symmetry","0.511742,0.4256404",False
8691,10.1007/JHEP03(2022)019,12.811169,0.83117515,5,0.6723556,"quantum gravity,dimensional supergravity","0.6004859,0.45802322",False
8692,10.1007/JHEP03(2022)025,13.113657,0.87445533,5,0.5955664,"general relativity,gravitational wave","0.5260307,0.46096945",False
8693,10.1007/JHEP03(2022)077,12.761861,0.3557005,5,0.6459557,"gauge theory,mills theory","0.4341889,0.3919769",False
8694,10.1007/s10773-022-05061-6,8.130155,4.184613,-1,0.5284058,"quantum computer,quantum circuit","0.46506068,0.4090618",True
8695,10.1007/s11082-022-03579-x,10.044145,5.2666783,-1,0.4618675,"perturbation theory,perturbation","0.46477535,0.38995296",True
8696,10.1007/JHEP03(2022)079,12.854882,-0.023535356,5,0.5136849,"feynman integral,integro differential","0.5499817,0.3717676",False
8697,10.1007/JHEP03(2022)022,11.957984,0.50500363,5,0.5814624,"fusion category,quantum hall","0.45341998,0.41201276",False
8698,10.1007/JHEP03(2022)036,11.9143915,0.46055642,5,0.5972926,"quantum hall,symmetry algebra","0.42899737,0.4175403",False
8699,10.1007/JHEP03(2022)074,13.020861,0.08409193,5,0.58471817,"celestial amplitude,quantum gravity","0.44753075,0.40459087",False
8700,10.1111/nyas.14715,1.9762644,8.294938,3,0.7655053,"math anxiety,mathematics anxiety","0.57277703,0.53788877",False
8701,10.1007/JHEP03(2022)072,12.078282,0.20279342,5,0.67608607,"string theory,gauge theory","0.4843936,0.46690285",False
8702,10.1007/s10773-022-05051-8,12.8048525,1.1695166,5,0.3719986,"quantum gravity,quantum physic","0.47039902,0.4335392",False
8703,10.1007/s13138-022-00203-z,1.5297124,7.938767,8,0.668955,"cognitive ability,cognitive skill","0.449658,0.44898254",False
8704,10.24059/olj.v26i1.2609,1.9461653,7.334714,9,0.62614834,"prospective teacher,teacher education","0.46629208,0.46563464",False
8705,10.3390/sym14030476,12.568047,0.86752033,5,0.55927956,"noether symmetry,symmetry algebra","0.7588387,0.540343",False
8706,10.1107/S205327332101322X,11.721127,0.33518773,5,0.37067428,"double layer,layer","0.34722048,0.34581771",False
8707,10.1073/pnas.2117024119,12.496081,1.2806258,5,0.5067956,"quantum mechanic,hilbert space","0.5026184,0.4833535",False
8708,10.1007/s11128-022-03434-8,8.9547205,3.084066,30,0.60227114,"entanglement entropy,entanglement","0.48795414,0.4617523",False
8709,10.3390/math10050703,1.2566401,7.969348,8,0.6853845,"mathematics classroom,mathematics education","0.6211369,0.6104685",False
8710,10.3390/universe8030147,12.579036,0.12704472,5,0.5205388,"string theory,gauge theory","0.39806002,0.3640839",False
8711,10.3390/physics4010016,13.288033,-0.07933577,5,0.35105872,"scattering,quark mass","0.43050435,0.4077341",False
8712,10.3390/jintelligence10010013,1.6489688,7.3392205,9,0.55548614,"augmented reality,educational technology","0.5236441,0.437004",False
8713,10.1007/s10661-022-09843-7,7.358418,7.802129,52,0.65085506,"slope,analysis pca","0.37073243,0.3694576",False
8714,10.1016/j.aop.2022.168757,12.768594,0.9386747,5,0.67163825,"quantum gravity,general relativity","0.5231448,0.5195836",False
8715,10.1016/j.aop.2022.168759,12.268145,0.9308547,5,0.60680056,"clifford algebra,symmetry algebra","0.49652857,0.42570233",False
8716,10.1016/j.pnucene.2021.104113,10.074559,7.1378384,-1,0.41456047,"diffusion equation,diffusion coefficient","0.4228543,0.38550228",True
8717,10.3390/condmat7010013,8.38743,3.7043922,24,0.586357,"quantum physic,lattice boltzmann","0.38859022,0.35818696",False
8718,10.1016/j.compag.2022.106686,7.1461143,7.385138,-1,0.45397767,"produce,forecasting","0.36234513,0.35926884",True
8719,10.22042/isecure.2021.261788.587,7.4658804,4.235865,-1,0.3682571,"signature,public key","0.42137885,0.388336",True
8720,10.1007/s00013-021-01691-0,9.058565,0.42178386,43,0.6197295,"cyclic group,finitely generate","0.45132247,0.44976413",False
8721,10.1016/j.jat.2022.105706,9.150895,3.1933856,30,0.7009083,"asymptotically stable,gibbs measure","0.38626617,0.36694306",False
8722,10.1016/j.geomphys.2021.104435,12.9363165,0.8838444,5,0.6014224,"quantum gravity,black hole","0.44593742,0.3837605",False
8723,10.1016/j.im.2022.103600,4.2843037,6.8569646,-1,0.27571228,"self regulation,cooperation","0.4068411,0.38271788",True
8724,10.1007/s12220-021-00826-7,11.358852,2.2439663,32,0.63920116,"laplacian eigenvalue,isometry","0.48968408,0.44971222",False
8725,10.1016/j.jqsrt.2022.108067,8.840376,9.0440035,-1,0.3824917,"dust particle,scattering","0.4377101,0.38970837",True
8726,10.1515/forum-2020-0125,10.63469,0.7380341,31,0.5521382,"invariant manifold,quaternion","0.4404527,0.41711068",False
8727,10.1007/s10623-021-00996-z,8.121889,2.7068794,11,0.7242559,"boolean function,bent function","0.4801762,0.4644477",False
8728,10.1007/s40840-021-01219-3,8.666987,0.8699699,-1,0.45090604,"galois,galois group","0.47462943,0.44536364",True
8729,10.1016/j.ijleo.2021.168543,8.115429,3.9072032,24,0.5744833,"quantum circuit,quantum computer","0.5231588,0.51574135",False
8730,10.1016/j.dr.2021.101010,2.1604645,7.937683,4,0.6205686,"mathematics anxiety,mathematics learn","0.58234096,0.5813974",False
8731,10.1016/j.jmathb.2021.100931,1.3272504,8.124651,-1,0.72869945,"mathematics teach,mathematics teacher","0.5488641,0.5271853",True
8732,10.1016/j.ijnonlinmec.2021.103893,10.992203,4.9163604,-1,0.5612812,"harmonic oscillator,oscillation","0.44682148,0.43747163",True
8733,10.1016/j.jat.2021.105683,8.79038,2.4001179,29,0.6062932,"orthogonal polynomial,legendre polynomial","0.5148874,0.3814957",False
8734,10.1007/s11868-021-00436-5,10.595803,2.7327921,-1,0.39898008,"modulation space,signal","0.48527193,0.3973006",True
8735,10.1016/j.apal.2021.103074,9.151482,0.11887118,-1,0.57308996,"galois,sub models","0.35506988,0.34682098",True
8736,10.1016/j.jfa.2021.109344,9.834368,2.8409166,36,0.5464196,"log concave,convex body","0.4950689,0.43528667",False
8737,10.1016/j.cpc.2021.108250,10.6193695,6.490576,-1,0.5328933,"fast fourier,quantum computer","0.44490618,0.35907742",True
8738,10.1016/j.stueduc.2021.101119,2.2699401,7.611765,4,0.6488627,"self regulation,student attitude","0.45877087,0.44636425",False
8739,10.1109/TIT.2021.3131810,7.713302,0.88440543,6,0.71977186,"linear code,encode","0.5159136,0.3856228",False
8740,10.1016/j.jalgebra.2021.11.024,9.136675,0.6508653,-1,0.50401425,"groups,finitely generate","0.39432895,0.38227415",True
8741,10.1016/j.apnum.2021.11.014,8.580878,1.9677072,29,0.6334022,"hypergeometric series,summation formula","0.5958612,0.5713519",False
8742,10.1016/j.jmathb.2021.100917,1.1628822,7.866878,8,0.72285247,"algebraic thinking,student thinking","0.5977614,0.46002966",False
8743,10.1016/j.jmathb.2021.100929,1.485613,8.231269,-1,0.6266104,"fractional,school mathematics","0.5083331,0.49906725",True
8744,10.22075/IJNAA.2022.5559,7.553506,3.983592,-1,0.50662565,"galois group,encryption","0.44720104,0.42555144",True
8745,10.1016/j.jmathb.2021.100928,1.2788053,7.8379326,8,0.6683811,"conceptual understanding,conceptual knowledge","0.5387768,0.47694153",False
8746,10.1007/s40840-021-01211-x,8.80028,2.3799222,29,0.5919262,"orthogonal polynomial,legendre polynomial","0.53382313,0.43929324",False
8747,10.1016/j.jalgebra.2021.11.006,10.585612,-0.14842996,40,0.62159514,"symmetry algebra,witten invariant","0.4210692,0.41423485",False
8748,10.1007/s40879-021-00506-4,10.863493,0.67248523,31,0.6678727,"projective variety,hypersurfaces","0.47374642,0.4182833",False
8749,10.1016/j.disc.2021.112705,7.259862,1.1434356,-1,0.52153933,"cayley graph,dihedral group","0.43469366,0.40837076",True
8750,10.1016/j.matcom.2021.10.031,9.2079,5.229436,47,0.56120825,"lyapunov exponent,lyapunov krasovskii","0.45737863,0.41215578",False
8751,10.1007/s10649-021-10088-3,1.1433588,7.9641404,8,0.6631737,"algebraic thinking,school mathematics","0.5126558,0.45584148",False
8752,10.1134/S2070046622010022,10.225215,2.3377593,-1,0.51615745,"measure,borel measure","0.49549407,0.43142194",True
8753,10.1016/j.jnt.2021.10.002,9.433031,0.027366415,41,0.64217603,"drazin inverse,projective module","0.39738098,0.3821072",False
8754,10.1007/s10472-021-09778-8,9.1203165,-0.03519803,-1,0.4350273,"dependence,independence","0.58047193,0.5025201",True
8755,10.1177/08295735211053962,2.4104495,7.706393,4,0.63215065,"academic achievement,academic performance","0.49800652,0.420657",False
8756,10.1016/j.indag.2021.09.008,8.623304,1.3332987,29,0.64183027,"irreducible,polynomial ring","0.44109285,0.40663683",False
8757,10.1007/s00209-021-02844-1,9.528492,0.32836238,43,0.6877043,"lie group,elementary abelian","0.43718123,0.40102774",False
8758,10.1016/j.jmaa.2021.125760,10.812332,1.5918139,-1,0.5342099,"riemann surface,riemann liouville","0.47326463,0.37845835",True
8759,10.1007/s00034-021-01835-1,7.7984366,4.327816,-1,0.5123232,"computationally efficient,computation","0.3799391,0.37946534",True
8760,10.1007/s13366-021-00596-x,9.127623,2.1850276,-1,0.45845914,"elliptic,circular","0.47081336,0.44213754",True
8761,10.1007/s00034-021-01852-0,7.8719506,4.421569,-1,0.4503297,"orthogonal decomposition,matrix multiplication","0.4416546,0.36232144",True
8762,10.1007/s10801-021-01053-7,7.766977,1.7234694,22,0.6586939,"semi discrete,permutation group","0.40037304,0.39073074",False
8763,10.1007/s10801-021-01057-3,8.29447,2.5381544,-1,0.50858724,"bent function,fourier transforms","0.45343584,0.4315677",True
8764,10.1016/j.csi.2021.103582,7.235999,4.512963,49,0.45061213,"privacy,encryption","0.41062894,0.3845762",False
8765,10.1016/j.indag.2021.08.003,9.504918,1.167902,-1,0.4884954,"hermitian matrix,representation of gl","0.44738853,0.42328846",True
8766,10.1016/j.indag.2021.08.002,9.472097,0.10046547,-1,0.64590645,"invariant under,unconditionally stable","0.34158796,0.32657418",True
8767,10.1016/j.indag.2021.07.004,8.823408,0.8661432,-1,0.5009732,"semigroups,semigroup","0.57491684,0.55159676",True
8768,10.1007/s10639-021-10721-x,1.5106815,7.1547728,7,0.78034043,"mathematics education,mathematics learn","0.5417217,0.50584996",False
8769,10.1177/07356331211027387,1.6085242,7.3748655,9,0.5841963,"computational thinking,programming","0.6402763,0.48445547",False
8770,10.1007/s10648-021-09618-5,2.2486904,7.8891716,4,0.6989006,"mathematics anxiety,math anxiety","0.7421247,0.7241379",False
8771,10.1016/j.jpaa.2021.106856,10.377184,0.2489815,-1,0.6223825,"witten invariant,cohomology","0.39403123,0.39102668",True
8772,10.1016/j.jpaa.2021.106869,9.248218,0.35184962,43,0.6379837,"galois group,galois","0.60851747,0.5770949",False
8773,10.1007/s10489-021-02626-6,7.804976,5.358614,-1,0.46412462,"randomized,dimensionality reduction","0.4550887,0.4031515",True
8774,10.1007/s13226-021-00018-7,8.428822,1.932479,29,0.68575776,"asymptotic symmetry,hypergeometric function","0.38777065,0.36232993",False
8775,10.1007/s13226-021-00090-z,9.330487,0.017506624,41,0.5782015,"unimodular row,local ring","0.49110153,0.42539388",False
8776,10.1007/s40574-021-00293-6,10.865081,0.633279,31,0.666235,"projective variety,jacobi elliptic","0.4133219,0.37580603",False
8777,10.1007/s00574-021-00255-8,10.11068,0.8559495,-1,0.60365653,"bundle over,group action","0.44259733,0.4307074",True
8778,10.1007/s11139-021-00384-0,6.2238674,1.8244734,27,0.68013155,"bipartite graph,free graph","0.52112794,0.46159276",False
8779,10.1007/s00574-021-00254-9,9.509204,0.48934513,43,0.6792564,"subgroup,dihedral group","0.43767458,0.43524233",False
8780,10.1007/s10758-021-09506-5,1.3924278,7.377702,-1,0.69852024,"mathematics education,mathematical creativity","0.4576079,0.4514977",True
8781,10.1007/s10643-021-01162-9,1.85869,7.975199,4,0.658279,"cognitive skill,cognitive development","0.4829073,0.45643374",False
8782,10.1007/s10763-021-10166-1,1.5023189,7.991659,8,0.74371064,"mathematics teach,mathematics education","0.53214514,0.5019637",False
8783,10.1007/s10763-020-10146-x,1.2710311,7.923857,8,0.7599124,"mathematics education,mathematics teach","0.70335376,0.7017994",False
8784,10.1007/s10763-021-10156-3,2.071932,8.221897,3,0.75431675,"student thinking,cognitive skill","0.4533109,0.44541478",False
8785,10.1142/S0219199720500923,9.56888,1.2699012,-1,0.5645453,"quantization,quantum","0.5270801,0.3978611",True
8786,10.1142/S021949882250058X,9.386384,0.50431794,43,0.62618744,"groups,braid group","0.50203,0.46218556",False
8787,10.1177/0162643420973216,1.8197029,7.3071036,9,0.7147502,"student engagement,pedagogical content","0.4887983,0.4323752",False
8788,10.1007/s10864-020-09406-1,2.107463,7.5636177,-1,0.58512783,"educational technology,behavioral","0.52085006,0.3897292",True
8789,10.1016/j.jsc.2020.07.016,8.964222,2.0266926,-1,0.4836067,"chebyshev polynomial,cauchy problem","0.396154,0.3904577",True
8790,10.1007/s13394-020-00325-y,1.1623808,7.735439,-1,0.58433306,"linguistic,language","0.4337508,0.3804211",True
8791,10.1007/s13394-020-00318-x,1.7413187,8.113721,-1,0.65034354,"mathematics education,spatial skill","0.486009,0.47343636",True
8792,10.1007/s40010-020-00673-1,10.322347,0.5903108,-1,0.5545242,"lie group,group action","0.595392,0.508433",True
8793,10.1142/S0217751X22500324,12.634274,0.8025598,5,0.6363832,"dimensional supergravity,supersymmetric","0.47733635,0.45795402",False
8794,10.1088/1751-8121/ac4abd,12.694187,0.30061057,5,0.60628235,"string theory,conformal symmetry","0.53353953,0.40093413",False
8795,10.1088/1751-8121/ac48ed,12.166178,0.23814866,5,0.64073855,"gauge theory,four dimensional","0.46281403,0.43469867",False
8796,10.1016/j.aim.2021.108081,11.094868,0.5665843,-1,0.5207374,"mirror symmetry,projective variety","0.3896153,0.3629992",True
8797,10.1017/S0004972721000381,8.231426,1.3128684,29,0.44018912,"solutions,arithmetic progression","0.3777259,0.34663707",False
8798,10.3389/feduc.2022.793450,1.7321651,7.3371296,9,0.67930543,"flipped classroom,educational technology","0.60558087,0.58315235",False
8799,10.3389/fpsyg.2022.816358,2.5041335,7.458487,4,0.60071915,"stem education,academic outcome","0.4589751,0.397772",False
8800,10.4153/S0008414X20000711,9.715377,0.49662155,-1,0.6259885,"representation of gl,irreducible representation","0.4415369,0.43407896",True
8801,10.1142/S0217751X22500245,12.791613,0.59659654,5,0.62989616,"quantum gravity,entanglement entropy","0.54001343,0.49249932",False
8802,10.1088/1751-8121/ac4393,8.163747,3.8693933,24,0.6730734,"quantum computer,quantum circuit","0.64556473,0.5285248",False
8803,10.1088/1361-6382/ac44b4,12.777886,0.4195714,5,0.6694702,"dimensional supergravity,supersymmetric","0.47095746,0.43764192",False
8804,10.3389/fpsyg.2022.808189,2.3076408,7.241551,-1,0.49014568,"student perception,student attitude","0.40475267,0.39721358",True
8805,10.30827/pna.v16i2.22234,1.2876277,7.8833776,8,0.70303947,"algebraic thinking,teacher preparation","0.57408303,0.5124222",False
8806,10.1016/j.laa.2021.11.020,9.552706,-0.042258944,-1,0.64150125,"automorphisms,automorphism","0.5276673,0.48914742",True
8807,10.1016/j.laa.2021.11.018,9.787413,2.752213,36,0.5750941,"positive definite,type inequality","0.47378647,0.41545743",False
8808,10.1016/j.jcp.2021.110850,8.492557,3.938489,-1,0.5082649,"density functional,quantum physic","0.39137143,0.37670112",True
8809,10.1016/j.laa.2021.11.007,9.742485,1.6055261,-1,0.6522208,"banach algebra,unitary group","0.4261229,0.39757723",True
8810,10.1016/j.jmaa.2021.125713,9.452457,2.881191,-1,0.47259623,"toeplitz matrix,toeplitz operator","0.47034228,0.45717296",True
8811,10.1016/j.jmaa.2021.125678,8.414749,1.6469225,29,0.6514111,"polynomial identity,graded identity","0.4095651,0.37597334",False
8812,10.34190/ejel.20.2.2604,1.4951633,7.5115223,8,0.61707723,"learning environment,instructional practice","0.48830074,0.4100033",False
8813,10.1016/j.aim.2021.108107,9.722822,0.4682718,-1,0.6277842,"unital algebra,envelop algebra","0.40497103,0.3972882",True
8814,10.1016/j.aim.2021.108104,9.825704,1.3854959,35,0.64461315,"noncommutative,banach algebra","0.5247813,0.4264108",False
8815,10.1088/1751-8121/ac47b2,12.7295885,0.25981793,5,0.6166731,"string theory,conformal symmetry","0.4895802,0.44391337",False
8816,10.1017/S0013091521000857,10.021582,-0.13936508,40,0.73200476,"graded identity,graded polynomial","0.56805265,0.5059446",False
8817,10.1016/j.physletb.2021.136860,13.227508,-0.07588534,5,0.52271044,"chiral symmetry,holographic","0.44983032,0.40337914",False
8818,10.1016/j.physletb.2021.136854,13.172865,-0.09165269,5,0.5535449,"quark,quark mass","0.4699932,0.44836336",False
8819,10.1017/etds.2021.116,11.032858,2.0251017,34,0.6909755,"invariant manifold,riemannian manifold","0.47114635,0.3972339",False
8820,10.1016/j.tcs.2021.11.027,7.4503245,3.2119246,-1,0.48784763,"computational complexity,systemsthis paper","0.3520893,0.34492517",True
8821,10.1088/1751-8121/ac463f,12.74411,0.4937862,5,0.5737118,"string theory,field theory","0.596022,0.40649334",False
8822,10.1088/1751-8121/ac4394,8.670051,2.122076,29,0.55393004,"non gaussian,gaussian","0.368542,0.36081392",False
8823,10.3389/feduc.2022.798516,2.2244973,7.962169,4,0.6237549,"math anxiety,mathematics anxiety","0.70261186,0.6917601",False
8824,10.1088/1361-6382/ac43d4,12.624583,0.8015136,5,0.6599847,"quantum gravity,gauge theory","0.47756982,0.41718918",False
8825,10.1088/2399-6528/ac5161,11.485395,1.6880503,32,0.52085334,"jacobi elliptic,lie group","0.49874443,0.49295968",False
8826,10.18280/mmep.090116,8.141107,3.0848331,11,0.37628776,"cubic polynomial,cubic","0.47340947,0.46469006",False
8827,10.21533/pen.v10i1.2667,1.0554483,7.780499,-1,0.67123985,"mathematics education,mathematics learn","0.53434354,0.5284847",True
8828,10.3390/math10030533,8.961561,0.15346994,-1,0.61430025,"elementary abelian,non abelian","0.45805323,0.37448698",True
8829,10.1007/JHEP02(2022)202,12.95484,0.60220474,5,0.5579398,"quantum gravity,black scholes","0.39413324,0.37937468",False
8830,10.16539/j.ddgzyckx.2020.06.015,8.811557,8.470094,89,0.44221622,"dip angle,coordinate","0.3644567,0.33075872",False
8831,10.1134/S0040577922020064,10.414933,0.021813838,-1,0.62817454,"lie algebra,symmetry algebra","0.49516273,0.44929188",True
8832,10.1007/JHEP02(2022)166,12.453639,0.321162,5,0.6578655,"conformal symmetry,conformal","0.47966272,0.46178234",False
8833,10.1007/JHEP02(2022)191,12.439231,0.17884988,5,0.7167024,"supersymmetry,supersymmetric","0.42240998,0.4209798",False
8834,10.1007/JHEP02(2022)180,12.666987,0.9388282,5,0.5025648,"entanglement entropy,topological entropy","0.6415012,0.5029956",False
8835,10.1007/JHEP02(2022)184,12.757365,-0.017181342,5,0.5476226,"modular form,jacobi elliptic","0.4154591,0.41497993",False
8836,10.1007/JHEP02(2022)187,12.661162,0.4250222,5,0.66910625,"dimensional supergravity,quantum gravity","0.42752373,0.38551447",False
8837,10.1134/S0001434622010266,9.266762,0.43076944,43,0.66352403,"subgroup,groups","0.50669587,0.4748876",False
8838,10.1016/S0034-4877(22)00013-1,10.925673,0.020331254,-1,0.6668389,"noncommutative,symmetry algebra","0.45865288,0.44580466",True
8839,10.1007/JHEP02(2022)174,12.19931,0.046999887,5,0.6382156,"supersymmetric,supersymmetry","0.4460016,0.43439266",False
8840,10.1007/JHEP02(2022)172,12.649423,0.8686918,5,0.59208,"gauge theory,gauge invariant","0.4397715,0.43893066",False
8841,10.1007/JHEP02(2022)177,12.799623,0.59786433,5,0.54357195,"supersymmetry,supersymmetric","0.5258994,0.5109755",False
8842,10.1007/JHEP02(2022)137,13.204068,-0.09670497,5,0.5325966,"coupling constant,strong coupling","0.3529032,0.352786",False
8843,10.1007/JHEP02(2022)190,11.888891,0.2696904,5,0.60549396,"string theory,moduli space","0.5137891,0.5062253",False
8844,10.1007/JHEP02(2022)140,12.640778,0.41238344,5,0.5700382,"conformal field,conformal block","0.4622712,0.4412015",False
8845,10.1007/JHEP02(2022)135,10.247456,0.31810522,-1,0.58830225,"renormalization group,representation of gl","0.41976583,0.3917891",True
8846,10.1007/s11117-022-00887-0,9.306052,-0.16221116,41,0.51643765,"distributive lattice,prime ideal","0.5215791,0.5089663",False
8847,10.1007/JHEP02(2022)114,12.523273,0.17326835,5,0.5992365,"gauge theory,perturbation theory","0.4610555,0.43128276",False
8848,10.1007/JHEP02(2022)150,12.4393835,0.67656326,5,0.67778516,"conformal symmetry,lie algebra","0.4909271,0.4633131",False
8849,10.1007/JHEP02(2022)116,12.489838,0.8219435,5,0.6362971,"string theory,scalar curvature","0.53579223,0.4610321",False
8850,10.1007/JHEP02(2022)104,7.057935,2.3477752,-1,0.5523083,"lattice,spectral","0.45578068,0.44345966",True
8851,10.1007/JHEP02(2022)108,11.94432,0.29824585,5,0.52411926,"symmetry algebra,symplectic","0.434578,0.3939033",False
8852,10.3390/sym14020389,8.675871,2.0688758,29,0.6579166,"hypergeometric function,hypergeometric series","0.6480483,0.6376982",False
8853,10.3390/educsci12020105,2.235111,7.6197977,4,0.64375484,"mathematics achievement,math achievement","0.46433052,0.45333594",False
8854,10.3390/universe8020129,12.4305935,1.3326029,5,0.4072128,"self adjoint,quantum mechanic","0.5616852,0.5501131",False
8855,10.3390/educsci12020133,1.4265612,7.6623244,8,0.72101676,"teacher preparation,mathematics classroom","0.5491208,0.522846",False
8856,10.3390/math10040590,9.513891,-0.82951474,41,0.61314607,"simplicial,simplicial complex","0.45251298,0.4176492",False
8857,10.1007/JHEP02(2022)093,12.802891,0.8702909,5,0.4918955,"entanglement entropy,holographic","0.4358951,0.3977019",False
8858,10.1007/JHEP02(2022)083,12.805373,0.5411049,5,0.6175483,"gauge theory,supersymmetric","0.42889416,0.4114556",False
8859,10.1007/s10958-022-05735-w,9.237755,0.3767729,43,0.521457,"commutative ring,non commutative","0.52263933,0.4702442",False
8860,10.3390/su14042272,1.8131379,7.857212,-1,0.55428565,"educational technology,formative assessment","0.52760553,0.50594246",True
8861,10.1007/JHEP02(2022)095,13.290793,-0.10996798,5,0.31056738,"higgs boson,gauge boson","0.38026282,0.33078822",False
8862,10.1007/JHEP02(2022)082,12.0548,0.28925624,5,0.59222126,"string theory,moduli space","0.54613996,0.49225023",False
8863,10.1007/JHEP02(2022)111,12.388736,0.20845768,5,0.6975863,"gauge theory,supersymmetric","0.5202341,0.4652043",False
8864,10.1007/JHEP02(2022)087,12.894983,0.6917901,5,0.61121356,"quantum gravity,entanglement entropy","0.41744995,0.41085094",False
8865,10.1007/JHEP02(2022)086,12.468759,0.40471312,5,0.51759857,"entanglement,quantum gravity","0.39225525,0.3857702",False
8866,10.1007/JHEP02(2022)073,12.745973,0.21259654,5,0.67046046,"string theory,dimensional supergravity","0.47687855,0.4205316",False
8867,10.1007/JHEP02(2022)089,12.148575,0.2556565,5,0.6202258,"topological string,string theory","0.6253418,0.5961231",False
8868,10.3390/fractalfract6020104,12.470501,1.2783663,5,0.46591005,"entanglement,quantum mechanic","0.5249176,0.50473404",False
8869,10.1007/JHEP02(2022)051,13.334002,0.17843561,5,0.64628303,"dark matter,gauge boson","0.54625326,0.47991228",False
8870,10.3390/universe8020119,12.7834015,0.84964615,5,0.60477847,"dimensional supergravity,general relativity","0.5245768,0.5148477",False
8871,10.48048/tis.2022.2147,7.5478706,4.0603924,-1,0.46583134,"encryption,matrix multiplication","0.4582913,0.4132184",True
8872,10.3390/universe8020116,12.91473,0.92655057,5,0.53409755,"quantum gravity,laplace beltrami","0.5468816,0.41619575",False
8873,10.1007/JHEP02(2022)061,12.522373,0.2650984,5,0.6426647,"conformal symmetry,supersymmetry","0.5125928,0.46725917",False
8874,10.1007/JHEP02(2022)080,12.746115,0.92095834,5,0.6396531,"quantum gravity,general relativity","0.58250546,0.48972893",False
8875,10.1007/JHEP02(2022)070,12.028914,0.76118195,5,0.4562853,"dirichlet neumann,conformal block","0.37219438,0.3544497",False
8876,10.1007/JHEP02(2022)044,12.272763,0.11062319,5,0.6343006,"gauge theory,gauge symmetry","0.48013142,0.42667133",False
8877,10.3390/sym14020346,12.376669,1.0127964,5,0.5545152,"symmetry algebra,lie symmetry","0.4514655,0.43635398",False
8878,10.1051/0004-6361/202141874,7.966694,7.00496,61,0.53153765,"convolutional neural,network dnn","0.2961887,0.29400834",False
8879,10.3390/drones6020043,1.816137,7.543732,9,0.22046766,"augmented reality,unmanned aerial","0.5148133,0.4679741",False
8880,10.3390/cryst12020236,9.4330635,9.0637045,87,0.44076827,"carbon fiber,fiber reinforced","0.42514968,0.40651363",False
8881,10.1007/JHEP02(2022)048,12.06283,0.3311909,5,0.63474596,"dimensional supergravity,supersymmetric","0.48326784,0.4229181",False
8882,10.1007/JHEP02(2022)035,12.556412,0.4414603,5,0.6590706,"conformal symmetry,conformal","0.5620556,0.5228194",False
8883,10.1007/s10701-022-00540-6,12.79397,1.0125811,5,0.44835642,"quantum gravity,spacetime","0.5038082,0.44492882",False
8884,10.1007/JHEP02(2022)038,12.471975,0.48121715,5,0.6665289,"supersymmetric,supersymmetry","0.5524846,0.53865397",False
8885,10.1007/JHEP02(2022)016,13.037244,-0.1323587,5,0.4758616,"renormalization group,feynman integral","0.48168606,0.38923413",False
8886,10.3390/sym14020323,12.0384445,0.6610368,5,0.5733732,"quantum hall,quantum mechanic","0.42151612,0.405545",False
8887,10.1007/JHEP02(2022)007,11.862423,0.2716511,5,0.60890275,"moduli space,string theory","0.525203,0.462375",False
8888,10.3390/e24020242,7.7760463,4.3266797,-1,0.3773098,"modular,modulo","0.4703707,0.4543043",True
8889,10.1088/1674-1137/ac3122,12.646264,0.2879632,5,0.531718,"higher spin,spin orbit","0.3889765,0.33367133",False
8890,10.4230/LIPIcs.CSL.2022.11,10.242356,0.15577231,40,0.57843053,"cohomology,algebraic structure","0.47274274,0.39678323",False
8891,10.3390/photonics9020088,7.656212,7.5882072,-1,0.31675833,"mueller matrix,polarization","0.60652304,0.5181219",True
8892,10.3390/sym14020308,13.261501,-0.05893179,5,0.33379245,"quark,chiral symmetry","0.36543095,0.3368976",False
8893,10.1007/JHEP02(2022)005,12.677106,0.277069,5,0.6895808,"supersymmetry,supersymmetric","0.4290293,0.41746777",False
8894,10.3390/sym14020256,12.439224,0.48400977,5,0.6344638,"supersymmetric,supersymmetry","0.5014281,0.47709167",False
8895,10.3390/sym14020213,7.9260178,2.8959243,11,0.7331287,"computational complexity,computationally efficient","0.49083024,0.45296615",False
8896,10.3390/math10030423,1.4124378,8.147996,-1,0.6754774,"mathematical knowledge,mathematics teach","0.5291183,0.5091253",True
8897,10.1007/s10714-022-02898-4,13.386652,0.8101801,5,0.5593621,"cosmological,cosmological constant","0.49979085,0.4854316",False
8898,10.3390/educsci12020085,1.1703647,7.995156,8,0.41625237,"symmetry algebra,symmetry","0.52004737,0.50618905",False
8899,10.3390/educsci12020079,1.8361015,7.56488,9,0.62127787,"teacher preparation,pedagogical content","0.4530235,0.4462577",False
